"Proc","EventDur","EC1","EC2","EC3","Time","SeqIndx"
16,122,1,100,0,4,3
16,96,2,245,418,7,1
16,13830,2,204,319,14,157
16,126,1,100,0,26,3
16,116,2,245,418,8,1
16,94,2,245,418,6,1
16,14,1,104,0,12,22
16,94,2,245,418,9,1
16,140,2,245,418,9,1
16,104,2,245,418,7,1
16,120,1,100,0,28,3
16,136,1,100,0,4,3
16,13834,2,204,319,17,157
16,458,2,245,418,9,1
16,124,2,245,418,9,1
16,94,2,245,418,6,1
16,140,2,245,418,8,1
16,106,2,245,418,6,1
16,140,1,100,0,28,3
16,104,1,100,0,29,3
16,128,1,100,0,4,3
16,92,2,245,418,6,1
16,160,2,245,418,8,1
16,92,2,245,418,6,1
16,140,1,100,0,23,3
16,130,1,100,0,4,3
16,128,2,245,418,9,1
16,136,1,100,0,26,3
16,102,2,245,418,9,1
16,98,2,245,418,8,1
16,132,1,100,0,4,3
16,98,2,245,418,8,1
16,96,2,245,418,9,1
16,92,2,245,418,6,1
16,138,1,100,0,26,3
16,122,1,100,0,27,3
16,144,1,100,0,22,3
16,138,1,100,0,27,3
16,106,2,245,418,9,1
16,126,1,100,0,5,3
16,128,1,100,0,27,3
16,100,2,245,418,9,1
16,92,2,245,418,7,1
16,158,1,100,0,27,3
16,134,1,100,0,21,3
16,134,1,100,0,5,3
16,98,2,245,418,10,1
16,130,1,100,0,19,3
16,120,1,100,0,22,3
16,128,2,245,418,7,1
16,96,2,245,418,9,1
16,468,2,245,418,9,1
16,98,2,245,418,6,1
16,128,2,245,418,7,1
16,136,2,245,418,9,1
16,96,2,245,418,8,1
16,130,1,100,0,26,3
16,138,1,100,0,22,3
16,131,2,245,418,7,1
16,106,2,245,418,6,1
16,90,2,245,418,7,1
16,188,2,245,418,9,1
16,426,2,245,418,7,1
16,162,2,245,418,5,1
16,90,2,245,418,9,1
16,130,2,245,418,6,1
16,128,1,100,0,26,3
16,150,2,245,418,8,1
16,550,1,100,0,21,15
16,96,2,245,418,6,1
16,102,2,245,418,9,1
16,106,2,245,418,9,1
16,110,2,245,418,8,1
16,104,2,245,418,6,1
16,130,2,245,418,7,1
16,144,1,100,0,25,3
16,92,2,245,418,6,1
16,130,1,100,0,4,3
16,140,1,100,0,17,3
16,128,1,100,0,25,3
16,112,2,245,418,7,1
16,134,1,100,0,29,3
16,142,1,100,0,21,3
16,134,2,245,418,8,1
16,106,2,245,418,7,1
16,130,2,245,418,7,1
16,92,2,245,418,7,1
16,126,2,245,418,7,1
16,118,2,245,418,7,1
16,96,2,245,418,9,1
16,118,2,245,418,8,1
16,214,2,245,418,9,1
16,152,2,245,418,10,1
16,13812,2,204,319,18,157
16,298,1,100,0,19,16
16,108,2,245,418,7,1
16,100,2,245,418,6,1
16,142,2,245,418,7,1
16,26,2,245,418,9,2
16,140,1,100,0,25,3
16,124,2,245,418,8,1
16,170,1,100,0,25,3
16,104,2,245,418,7,1
16,20,2,245,418,6,2
16,117,2,245,418,6,1
16,136,1,100,0,28,3
16,144,1,100,0,26,3
16,96,2,245,418,6,1
16,128,1,100,0,28,3
16,156,1,100,0,28,3
16,138,1,100,0,5,3
16,164,2,245,418,9,1
16,13511,2,204,319,10,157
16,144,1,100,0,24,3
16,102,2,245,418,6,1
16,13810,2,204,319,11,157
16,24837,2,204,319,15,246
16,132,1,100,0,19,3
16,148,1,100,0,20,3
16,534,2,245,418,9,1
16,120,2,245,418,10,1
16,106,2,245,418,7,1
16,128,1,100,0,22,3
16,104,2,245,418,9,1
16,116,1,100,0,4,3
16,430,2,245,418,9,1
16,146,1,100,0,28,3
16,1040,2,245,418,9,8
16,136,1,100,0,25,3
16,104,2,245,418,7,1
16,122,2,245,418,9,1
16,94,2,245,418,7,1
16,98,2,245,418,6,1
16,244,1,100,0,23,3
16,104,1,100,0,4,3
16,94,2,245,418,7,1
16,136,1,100,0,23,3
16,104,2,245,418,9,1
16,108,1,100,0,4,3
16,94,2,245,418,8,1
16,106,2,245,418,9,1
16,144,2,245,418,9,1
16,98,2,245,418,7,1
16,90,2,245,418,7,1
16,286,1,100,0,5,3
16,142,1,100,0,4,3
16,218,2,204,317,11,61
16,107,2,245,418,7,1
16,112,1,100,0,18,3
16,126,2,245,418,6,1
16,98,2,245,418,6,1
16,136,1,100,0,14,3
16,106,2,245,418,7,1
16,132,1,100,0,19,3
16,13826,2,204,319,20,157
16,143,2,245,418,7,1
16,13460,2,204,319,23,153
16,162,2,245,418,7,1
16,140,1,100,0,13,3
16,94,2,245,418,6,1
16,144,1,100,0,17,3
16,102,2,245,418,7,1
16,132,2,245,418,8,1
16,92,2,245,418,8,1
16,114,1,100,0,4,3
16,96,2,245,418,9,1
16,97,2,245,418,6,1
16,114,2,245,418,6,1
16,90,2,245,418,6,1
16,110,2,245,418,10,1
16,88,2,245,418,6,1
16,140,2,245,418,8,1
16,126,2,245,418,7,1
16,462,2,245,418,7,1
16,138,1,100,0,24,3
16,140,1,100,0,18,3
16,108,2,245,418,6,1
16,102,2,245,418,7,1
16,134,1,100,0,5,3
16,108,2,245,418,6,1
16,146,1,100,0,8,3
16,160,2,245,418,6,1
16,144,1,100,0,13,3
16,94,2,245,418,6,1
16,94,2,245,418,7,1
16,150,2,245,418,7,1
16,128,1,100,0,14,3
16,102,2,245,418,7,1
16,158,1,100,0,4,20
16,122,2,245,418,6,1
16,106,2,245,418,8,1
16,93,2,245,418,7,1
16,88,2,245,418,7,1
16,274,1,100,0,14,280
16,491,2,245,418,9,5
16,154,1,100,0,29,3
16,104,2,245,418,8,1
16,90,2,245,418,9,1
16,104,2,245,418,7,1
16,90,2,245,418,5,1
16,138,1,100,0,4,3
16,420,2,245,418,9,1
16,106,2,245,418,10,1
16,110,2,245,418,7,1
16,146,2,245,418,9,1
16,116,1,100,0,4,3
16,140,1,100,0,10,3
16,390,2,245,418,7,4
16,94,2,245,418,7,1
16,102,2,245,418,7,1
16,142,1,100,0,23,3
16,13486,2,204,319,26,157
16,112,2,245,418,6,1
16,13843,2,204,319,22,157
16,126,2,245,418,8,1
16,94,2,245,418,7,1
16,138,1,100,0,18,3
16,174,2,245,418,9,1
16,198,1,100,0,5,3
16,130,2,245,418,8,1
16,156,1,100,0,20,3
16,110,2,245,418,7,1
16,130,1,100,0,4,3
16,140,1,100,0,22,3
16,102,2,245,418,6,1
16,102,2,245,418,9,1
16,96,2,245,418,9,1
16,162,2,245,418,8,1
16,92,2,245,418,7,1
16,12,1,104,0,17,22
16,104,2,245,418,7,1
16,128,1,100,0,21,3
16,146,1,100,0,29,3
16,126,2,245,418,10,1
16,220,2,204,317,17,61
16,104,2,245,418,6,1
16,174,1,100,0,7,3
16,148,1,100,0,4,3
16,108,2,245,418,7,1
16,13407,2,204,319,13,153
16,106,2,245,418,8,1
16,129,1,100,0,4,3
16,99,2,245,418,6,1
16,156,1,100,0,5,3
16,94,2,245,418,8,1
16,92,2,245,418,5,1
16,96,2,245,418,7,1
16,138,2,245,418,8,1
16,94,2,245,418,9,1
16,100,2,245,418,8,1
16,104,2,245,418,6,1
16,126,1,100,0,28,3
16,120,2,245,418,8,1
16,142,1,100,0,20,3
16,142,1,100,0,23,3
16,104,2,245,418,8,1
16,110,2,245,418,6,23
16,160,2,245,418,7,1
16,138,2,245,418,7,1
16,128,1,100,0,28,3
16,90,2,245,418,7,1
16,148,1,100,0,13,3
16,144,1,100,0,5,3
16,136,1,100,0,22,3
16,100,2,245,418,7,1
16,94,2,245,418,8,1
16,136,1,100,0,4,3
16,108,2,245,418,7,1
16,126,2,245,418,6,1
16,120,2,245,418,6,1
16,96,1,100,0,24,330
16,114,2,245,418,8,1
16,100,2,245,418,10,1
16,108,2,245,418,9,1
16,94,2,245,418,8,1
16,92,2,245,418,10,1
16,126,1,100,0,28,3
16,126,1,100,0,25,3
16,140,2,245,418,7,1
16,140,2,245,418,6,1
16,14,2,245,418,7,2
16,424,2,245,418,7,1
16,154,2,245,418,6,1
16,96,2,245,418,6,1
16,132,1,100,0,27,3
16,476,2,245,418,8,1
16,108,2,245,418,8,1
16,128,1,100,0,5,3
16,142,1,100,0,23,3
16,108,2,245,418,9,1
16,138,1,100,0,18,3
16,138,1,100,0,24,3
16,102,2,245,418,7,1
16,96,2,245,418,8,2
16,558,2,204,317,11,61
16,124,1,100,0,21,3
16,360,1,100,0,14,3
16,142,2,245,418,6,1
16,98,2,245,418,7,1
16,146,1,100,0,18,3
16,144,1,100,0,19,3
16,7136,2,204,319,13,110
16,424,2,245,418,9,1
16,214,2,204,317,14,61
16,114,2,245,418,5,1
16,160,2,245,418,8,1
16,124,1,100,0,25,3
16,13876,2,204,319,13,157
16,138,1,100,0,20,3
16,150,2,245,418,9,1
16,96,2,245,418,6,1
16,98,2,245,418,8,1
16,92,2,245,418,7,1
16,120,1,100,0,21,3
16,112,2,245,418,8,1
16,112,2,245,418,8,1
16,130,1,100,0,5,3
16,96,2,245,418,7,1
16,120,1,100,0,28,3
16,96,2,245,418,6,1
16,70,2,245,418,6,2
16,124,2,245,418,9,1
16,156,1,100,0,22,3
16,13863,2,204,319,11,157
16,108,2,245,418,8,1
16,114,2,245,418,9,1
16,282,1,100,0,4,280
16,13863,2,204,319,14,157
16,114,2,245,418,9,1
16,13838,2,204,319,11,157
16,174,1,100,0,5,3
16,106,2,245,418,7,1
16,98,2,245,418,6,1
16,134,1,100,0,21,3
16,94,2,245,418,6,1
16,108,2,245,418,8,1
16,122,1,100,0,26,3
16,104,2,245,418,9,1
16,96,2,245,418,7,1
16,6,2,245,418,5,2
16,172,2,245,418,7,1
16,117,1,100,0,25,3
16,154,2,245,418,9,1
16,486,2,245,418,8,5
16,102,2,245,418,6,1
16,144,1,100,0,18,3
16,178,2,245,418,10,1
16,100,2,245,418,9,1
16,128,1,100,0,5,3
16,96,2,245,418,7,1
16,102,2,245,418,7,1
16,102,2,245,418,9,1
16,124,1,100,0,26,3
16,100,2,245,418,9,1
16,118,1,100,0,29,3
16,122,1,100,0,15,3
16,108,2,245,418,7,1
16,98,2,245,418,6,1
16,106,2,245,418,10,1
16,142,2,245,418,9,1
16,132,1,100,0,4,3
16,116,1,100,0,28,3
16,136,1,100,0,4,3
16,180,2,245,418,7,1
16,178,1,100,0,13,20
16,156,1,100,0,16,3
16,94,2,245,418,7,1
16,394,2,245,418,8,4
16,178,2,245,418,6,1
16,102,2,245,418,6,1
16,134,2,245,418,8,1
16,94,2,245,418,8,1
16,98,2,245,418,9,1
16,132,1,100,0,4,3
16,94,2,245,418,9,1
16,134,2,245,418,6,1
16,120,1,100,0,29,3
16,122,2,245,418,9,1
16,108,2,245,418,7,1
16,472,2,245,418,6,1
16,168,1,100,0,5,3
16,108,2,245,418,9,1
16,214,2,204,317,17,61
16,100,2,245,418,8,1
16,132,2,245,418,9,1
16,112,2,245,418,8,1
16,158,2,245,418,9,1
16,98,2,245,418,6,1
16,102,2,245,418,6,1
16,102,2,245,418,7,1
16,138,2,245,418,9,1
16,106,2,245,418,6,1
16,134,1,100,0,4,3
16,164,2,245,418,6,1
16,96,2,245,418,6,1
16,132,1,100,0,28,3
16,144,1,100,0,11,3
16,134,1,100,0,27,3
16,100,2,245,418,8,1
16,94,2,245,418,6,1
16,134,2,245,418,7,1
16,102,2,245,418,8,1
16,116,1,100,0,5,3
16,98,2,245,418,9,1
16,106,2,245,418,7,1
16,106,1,100,0,4,3
16,134,1,100,0,25,3
16,90,2,245,418,7,1
16,110,2,245,418,7,1
16,13788,2,204,319,11,157
16,88,2,245,418,5,1
16,96,2,245,418,9,1
16,120,2,245,418,6,1
16,108,2,245,418,7,1
16,90,2,245,418,8,1
16,102,2,245,418,8,1
16,134,1,100,0,24,3
16,116,2,245,418,9,1
16,128,2,245,418,9,1
16,124,1,100,0,26,3
16,130,1,100,0,4,3
16,108,2,245,418,7,1
16,116,1,100,0,22,3
16,98,2,245,418,6,1
16,106,2,245,418,8,1
16,439,2,245,418,7,1
16,94,2,245,418,8,1
16,158,1,100,0,5,3
16,100,2,245,418,8,1
16,108,2,245,418,9,1
16,104,2,245,418,9,1
16,130,1,100,0,5,3
16,96,2,245,418,6,1
16,141,1,100,0,28,3
16,10339,2,204,319,20,141
16,94,2,245,418,6,1
16,96,2,245,418,6,1
16,108,2,245,418,6,1
16,98,2,245,418,10,1
16,212,1,100,0,5,3
16,110,2,245,418,6,1
16,124,2,245,418,9,1
16,146,2,245,418,7,1
16,94,2,245,418,10,1
16,90,2,245,418,9,1
16,70,2,245,418,6,2
16,130,1,100,0,25,3
16,104,2,245,418,6,1
16,13817,2,204,319,17,157
16,114,2,245,418,8,1
16,112,2,245,418,9,1
16,128,2,245,418,8,1
16,110,2,245,418,7,1
16,114,2,245,418,9,1
16,138,1,100,0,27,3
16,98,2,245,418,6,1
16,220,1,100,0,5,3
16,149,1,100,0,20,3
16,144,1,100,0,5,3
16,98,2,245,418,6,1
16,132,1,100,0,29,32
16,136,1,100,0,22,3
16,98,2,245,418,8,1
16,122,1,100,0,4,3
16,95,2,245,418,7,1
16,92,2,245,418,6,1
16,140,1,100,0,5,3
16,140,1,100,0,19,3
16,93,2,245,418,7,1
16,162,1,100,0,14,3
16,13789,2,250,405,10,147
16,106,2,245,418,9,1
16,102,2,245,418,8,1
16,128,1,100,0,15,3
16,144,1,100,0,18,3
16,200,2,204,317,19,61
16,94,2,245,418,9,1
16,136,2,245,418,6,1
16,100,2,245,418,9,1
16,150,1,100,0,4,3
16,100,2,245,418,9,1
16,112,2,245,418,7,1
16,154,1,100,0,20,3
16,102,2,245,418,7,1
16,150,1,100,0,25,3
16,216,2,204,317,12,61
16,366,1,100,0,21,3
16,142,2,245,418,6,1
16,152,1,100,0,16,3
16,160,1,100,0,27,3
16,116,1,100,0,25,3
16,13829,2,204,319,11,157
16,136,2,245,418,6,1
16,150,1,100,0,14,3
16,104,2,245,418,9,1
16,148,1,100,0,27,3
16,136,1,100,0,4,3
16,126,1,100,0,14,3
16,126,2,245,418,7,1
16,140,2,245,418,9,1
16,13875,2,204,319,13,157
16,136,1,100,0,16,3
16,154,1,100,0,28,3
16,134,1,100,0,21,3
16,134,1,100,0,5,3
16,132,1,100,0,26,3
16,144,1,100,0,26,3
16,121,1,100,0,25,3
16,112,1,100,0,16,3
16,108,2,245,418,7,1
16,122,1,100,0,4,3
16,13809,2,204,319,10,157
16,100,2,245,418,9,1
16,224,1,100,0,5,3
16,128,2,245,418,8,1
16,106,2,245,418,6,1
16,152,1,100,0,20,3
16,104,2,245,418,7,1
16,101,2,245,418,9,1
16,116,2,245,418,9,1
16,14,1,104,0,13,22
16,124,1,100,0,4,3
16,184,1,100,0,23,3
16,128,1,100,0,5,3
16,134,2,245,418,8,1
16,146,1,100,0,11,3
16,138,2,245,418,9,1
16,126,1,100,0,28,3
16,146,2,245,418,8,1
16,98,2,245,418,7,1
16,140,1,100,0,14,3
16,13801,2,204,319,27,157
16,140,2,245,418,7,1
16,234,1,100,0,6,3
16,102,2,245,418,7,1
16,13861,2,204,319,14,157
16,158,1,100,0,21,3
16,162,2,245,418,7,1
16,102,2,245,418,6,1
16,98,2,245,418,8,1
16,124,1,100,0,25,3
16,13827,2,204,319,11,157
16,130,2,245,418,6,1
16,122,2,245,418,8,1
16,96,1,100,0,4,9
16,130,1,100,0,4,3
16,108,2,245,418,7,1
16,130,2,245,418,9,1
16,96,2,245,418,7,1
16,146,1,100,0,25,3
16,148,2,245,418,6,1
16,97,2,245,418,6,1
16,254,1,100,0,5,3
16,128,1,100,0,29,3
16,130,1,100,0,4,3
16,106,2,245,418,7,1
16,13844,2,204,319,25,157
16,116,1,100,0,4,3
16,106,2,245,418,7,1
16,174,2,245,418,7,1
16,138,1,100,0,4,3
16,132,1,100,0,24,3
16,126,2,245,418,8,1
16,94,2,245,418,6,1
16,94,2,245,418,6,1
16,104,2,245,418,8,1
16,152,1,100,0,14,3
16,158,2,245,418,6,1
16,130,2,245,418,9,1
16,92,2,245,418,6,1
16,94,2,245,418,7,1
16,452,2,245,418,7,1
16,126,1,100,0,5,3
16,96,1,100,0,4,3
16,152,1,100,0,15,3
16,110,2,245,418,8,1
16,98,2,245,418,9,1
16,120,2,245,418,9,1
16,136,1,100,0,4,3
16,10398,2,204,319,17,144
16,98,2,245,418,8,1
16,13798,2,204,319,24,157
16,134,1,100,0,23,3
16,152,2,245,418,9,1
16,5138,1,100,0,28,315
16,170,1,100,0,5,3
16,98,2,245,418,6,1
16,92,2,245,418,9,1
16,98,2,245,418,7,1
16,110,2,245,418,9,1
16,124,1,100,0,28,3
16,144,1,100,0,4,3
16,126,1,100,0,28,3
16,94,2,245,418,8,1
16,194,2,245,418,8,1
16,160,1,100,0,27,20
16,100,2,245,418,6,1
16,98,2,245,418,10,1
16,90,2,245,418,6,1
16,100,2,245,418,7,1
16,500,2,245,418,9,1
16,88,2,245,418,9,1
16,104,2,245,418,9,1
16,534,2,245,418,6,5
16,116,1,100,0,28,3
16,130,1,100,0,23,3
16,78,1,100,0,29,9
16,116,1,100,0,19,3
16,160,2,245,418,8,1
16,100,2,245,418,9,1
16,13900,2,204,319,11,171
16,98,2,245,418,9,1
16,146,1,100,0,29,3
16,13388,2,204,319,12,153
16,90,2,245,418,6,1
16,92,2,245,418,6,1
16,434,2,245,418,9,1
16,104,2,245,418,7,1
16,438,2,245,418,8,1
16,130,1,100,0,4,3
16,148,1,100,0,16,3
16,136,1,100,0,17,3
16,114,2,245,418,7,1
16,13801,2,204,319,10,157
16,90,2,245,418,8,1
16,122,1,100,0,23,3
16,146,1,100,0,20,3
16,132,1,100,0,28,3
16,90,2,245,418,6,1
16,116,1,100,0,29,3
16,136,1,100,0,5,3
16,140,1,100,0,29,3
16,148,2,245,418,6,1
16,186,1,100,0,14,20
16,106,2,245,418,9,1
16,110,2,245,418,8,1
16,102,2,245,418,8,1
16,94,2,245,418,7,1
16,138,2,245,418,9,1
16,146,1,100,0,21,3
16,124,1,100,0,4,3
16,140,1,100,0,20,3
16,102,2,245,418,6,1
16,134,2,245,418,7,1
16,94,2,245,418,8,1
16,116,2,245,418,7,1
16,124,2,245,418,7,1
16,22,2,245,418,9,2
16,107,2,245,418,8,1
16,130,2,245,418,6,1
16,128,1,100,0,13,3
16,144,2,245,418,8,1
16,126,1,100,0,4,3
16,124,1,100,0,29,3
16,146,1,100,0,20,3
16,94,2,245,418,7,1
16,136,1,100,0,16,3
16,126,1,100,0,5,3
16,108,2,245,418,6,1
16,170,2,245,418,8,1
16,148,1,100,0,12,3
16,106,2,245,418,9,1
16,96,2,245,418,6,1
16,112,1,100,0,5,3
16,150,2,245,418,6,1
16,92,2,245,418,8,1
16,130,2,245,418,8,1
16,124,2,245,418,8,1
16,120,1,100,0,27,3
16,120,1,100,0,29,3
16,432,2,245,418,5,1
16,206,2,204,317,14,61
16,212,2,204,317,12,61
16,140,2,245,418,8,1
16,116,2,245,418,8,1
16,122,1,100,0,24,3
16,158,1,100,0,21,3
16,102,2,245,418,6,1
16,13860,2,204,319,15,157
16,18,2,245,418,9,2
16,106,2,245,418,6,1
16,124,1,100,0,21,3
16,252,1,100,0,5,3
16,98,2,245,418,6,1
16,26,2,245,418,9,2
16,130,2,245,418,9,1
16,116,2,245,418,9,1
16,227,1,100,0,7,3
16,110,2,245,418,7,1
16,102,2,245,418,9,1
16,74,1,100,0,15,233
16,90,2,245,418,7,1
16,130,1,100,0,4,3
16,132,1,100,0,4,3
16,102,2,245,418,8,1
16,108,2,245,418,9,1
16,88,2,245,418,5,1
16,100,2,245,418,6,1
16,128,1,100,0,28,3
16,102,2,245,418,9,1
16,98,2,245,418,8,1
16,130,1,100,0,4,3
16,146,2,245,418,7,1
16,92,2,245,418,9,1
16,142,2,245,418,9,1
16,150,1,100,0,15,3
16,108,1,100,0,4,3
16,94,2,245,418,7,1
16,136,1,100,0,28,3
16,100,2,245,418,7,1
16,134,1,100,0,4,3
16,98,2,245,418,8,1
16,108,2,245,418,7,1
16,142,2,245,418,7,1
16,128,1,100,0,4,3
16,136,1,100,0,26,3
16,124,1,100,0,23,3
16,104,2,245,418,8,1
16,100,2,245,418,6,1
16,136,2,245,418,9,1
16,106,2,245,418,10,1
16,124,1,100,0,5,3
16,144,2,245,418,9,1
16,137,1,100,0,26,3
16,120,2,245,418,7,1
16,152,1,100,0,24,3
16,5130,1,100,0,15,313
16,100,2,245,418,9,1
16,135,2,245,418,7,1
16,134,1,100,0,26,3
16,128,1,100,0,5,3
16,128,1,100,0,25,3
16,91,2,245,418,6,1
16,108,2,245,418,7,1
16,98,2,245,418,7,1
16,242,1,100,0,26,3
16,100,2,245,418,8,1
16,112,2,245,418,6,1
16,250,2,204,317,21,61
16,482,2,245,418,6,1
16,270,1,100,0,6,3
16,130,1,100,0,23,3
16,146,1,100,0,23,3
16,104,2,245,418,8,1
16,130,1,100,0,29,3
16,172,1,100,0,17,3
16,150,1,100,0,20,3
16,110,2,245,418,8,1
16,142,2,245,418,7,1
16,96,2,245,418,9,1
16,110,2,245,418,7,1
16,142,1,100,0,19,3
16,148,1,100,0,28,3
16,90,2,245,418,8,1
16,96,2,245,418,6,1
16,112,1,100,0,4,3
16,130,2,245,418,9,1
16,132,1,100,0,18,3
16,128,2,245,418,9,1
16,100,2,245,418,9,1
16,112,1,100,0,18,233
16,134,2,245,418,6,1
16,94,2,245,418,7,1
16,104,2,245,418,6,1
16,426,2,245,418,9,1
16,130,2,245,418,9,1
16,156,2,245,418,7,1
16,96,2,245,418,8,1
16,92,2,245,418,8,1
16,128,1,100,0,5,3
16,102,2,245,418,8,1
16,138,1,100,0,26,3
16,94,2,245,418,6,1
16,88,2,245,418,8,1
16,126,1,100,0,4,3
16,108,2,245,418,8,1
16,98,2,245,418,6,1
16,140,1,100,0,23,3
16,140,1,100,0,4,3
16,94,2,245,418,8,1
16,214,2,204,317,26,61
16,102,1,100,0,5,3
16,13448,2,204,319,13,153
16,124,1,100,0,5,3
16,13419,2,204,319,19,153
16,100,2,245,418,9,1
16,122,1,100,0,18,3
16,146,2,245,418,6,1
16,112,2,245,418,8,1
16,96,2,245,418,8,1
16,98,2,245,418,6,1
16,144,2,245,418,6,1
16,116,2,245,418,10,1
16,470,2,245,418,7,1
16,106,2,245,418,9,1
16,13433,2,204,319,11,153
16,5197,2,245,418,10,67
16,134,2,245,418,8,1
16,120,2,245,418,9,1
16,110,2,245,418,8,1
16,144,1,100,0,26,3
16,142,2,245,418,7,1
16,192,1,100,0,11,3
16,141,2,245,418,9,1
16,129,1,100,0,29,3
16,108,2,245,418,9,1
16,100,2,245,418,9,1
16,102,2,245,418,9,1
16,98,2,245,418,9,1
16,126,1,100,0,27,3
16,126,1,100,0,4,3
16,438,2,245,418,8,1
16,194,1,100,0,5,3
16,128,1,100,0,27,3
16,106,2,245,418,10,1
16,106,2,245,418,6,1
16,142,1,100,0,24,3
16,130,1,100,0,24,3
16,160,1,100,0,10,3
16,136,2,245,418,7,1
16,174,1,100,0,19,3
16,96,2,245,418,7,1
16,98,2,245,418,7,1
16,126,1,100,0,22,3
16,152,1,100,0,5,3
16,156,1,100,0,25,3
16,16,1,104,0,14,22
16,144,2,245,418,8,1
16,136,2,245,418,6,1
16,20,2,245,418,7,2
16,92,2,245,418,8,1
16,100,2,245,418,9,1
16,94,2,245,418,8,1
16,7167,2,204,319,19,112
16,106,2,245,418,9,1
16,110,2,245,418,7,1
16,132,2,245,418,8,1
16,94,2,245,418,7,1
16,94,2,245,418,9,1
16,90,2,245,418,8,1
16,108,2,245,418,7,1
16,94,2,245,418,9,1
16,176,1,100,0,27,20
16,112,2,245,418,7,1
16,142,2,245,418,8,1
16,118,1,100,0,4,3
16,190,2,245,418,7,1
16,78,1,100,0,4,9
16,98,2,245,418,9,1
16,132,2,245,418,7,1
16,126,2,245,418,7,1
16,124,1,100,0,4,3
16,136,1,100,0,17,3
16,136,1,100,0,4,3
16,156,1,100,0,28,3
16,92,2,245,418,5,1
16,104,2,245,418,9,1
16,480,2,245,418,8,1
16,104,2,245,418,10,1
16,96,2,245,418,8,1
16,96,2,245,418,8,1
16,100,2,245,418,6,1
16,90,2,245,418,10,1
16,502,2,245,418,6,1
16,136,1,100,0,21,3
16,98,2,245,418,8,1
16,132,1,100,0,25,3
16,140,2,245,418,9,1
16,132,1,100,0,20,3
16,94,2,245,418,8,1
16,146,1,100,0,28,3
16,7135,2,204,319,10,112
16,128,1,100,0,4,3
16,136,2,245,418,7,1
16,96,2,245,418,6,1
16,128,1,100,0,26,3
16,134,1,100,0,17,3
16,305,1,100,0,5,280
16,13872,2,204,319,16,157
16,132,1,100,0,14,3
16,148,1,100,0,4,3
16,300,1,100,0,7,3
16,108,2,245,418,10,1
16,152,1,100,0,13,3
16,126,1,100,0,27,3
16,134,1,100,0,18,3
16,100,2,245,418,8,1
16,13446,2,204,319,12,153
16,128,1,100,0,27,3
16,110,2,245,418,8,1
16,92,2,245,418,6,1
16,96,2,245,418,8,1
16,13849,2,204,319,17,157
16,162,1,100,0,7,3
16,108,2,245,418,8,1
16,136,1,100,0,29,3
16,132,1,100,0,25,3
16,90,2,245,418,5,1
16,136,1,100,0,28,3
16,126,1,100,0,4,3
16,102,2,245,418,6,1
16,94,2,245,418,6,1
16,122,1,100,0,4,3
16,7172,2,204,319,27,110
16,13876,2,204,319,16,157
16,112,2,245,418,6,1
16,146,2,245,418,7,1
16,130,1,100,0,5,3
16,154,1,100,0,5,3
16,102,2,245,418,8,1
16,114,1,100,0,4,3
16,126,1,100,0,4,3
16,10237,2,204,319,26,141
16,174,1,100,0,15,3
16,138,1,100,0,5,3
16,178,2,245,418,9,1
16,116,2,245,418,6,1
16,100,2,245,418,9,1
16,112,2,245,418,7,1
16,124,2,245,418,9,1
16,106,2,245,418,7,1
16,110,2,245,418,9,1
16,94,2,245,418,6,1
16,134,2,245,418,9,1
16,458,2,245,418,7,5
16,492,2,245,418,7,5
16,428,2,245,418,8,1
16,96,2,245,418,7,1
16,132,1,100,0,4,3
16,110,2,245,418,9,1
16,7082,2,204,319,11,110
16,130,1,100,0,29,3
16,114,2,245,418,9,1
16,166,2,245,418,7,1
16,96,2,245,418,8,1
16,92,2,245,418,10,1
16,426,2,245,418,7,1
16,114,2,245,418,8,1
16,114,2,245,418,8,1
16,150,2,245,418,8,1
16,13836,2,204,319,10,157
16,98,2,245,418,9,1
16,94,2,245,418,7,1
16,100,2,245,418,10,1
16,124,1,100,0,4,3
16,13829,2,204,319,11,157
16,92,2,245,418,6,1
16,130,1,100,0,20,3
16,104,2,245,418,10,1
16,166,2,245,418,7,1
16,90,2,245,418,7,1
16,5103,2,245,418,10,67
16,108,2,245,418,8,1
16,94,2,245,418,8,1
16,150,1,100,0,19,3
16,94,2,245,418,7,1
16,165,1,100,0,29,3
16,142,1,100,0,27,3
16,126,2,245,418,5,1
16,492,2,245,418,6,1
16,140,1,100,0,4,3
16,128,1,100,0,26,3
16,94,2,245,418,7,1
16,14,2,245,418,6,2
16,108,2,245,418,8,1
16,13812,2,204,319,13,157
16,156,1,100,0,5,3
16,552,2,204,317,12,61
16,94,2,245,418,8,1
16,104,2,245,418,7,1
16,132,1,100,0,24,3
16,106,2,245,418,9,1
16,164,1,100,0,6,3
16,172,2,245,418,8,1
16,210,2,245,418,7,1
16,150,1,100,0,24,3
16,140,1,100,0,23,3
16,102,2,245,418,8,1
16,120,2,245,418,9,1
16,134,1,100,0,23,3
16,204,1,100,0,9,3
16,132,1,100,0,21,3
16,106,2,245,418,7,1
16,134,2,245,418,7,1
16,154,1,100,0,19,3
16,90,2,245,418,8,1
16,94,2,245,418,6,1
16,92,2,245,418,6,1
16,466,2,245,418,7,1
16,182,1,100,0,11,20
16,154,1,100,0,22,3
16,98,2,245,418,9,1
16,90,2,245,418,8,1
